date,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station
2014-04-20,9,71.0,22.0,18.0,36.0,600.0,46.0,17.8,1009.0,-3.6,0.0,W,2.0,Changping
2014-04-20,10,81.0,6.0,28.0,26.0,500.0,64.0,19.4,1008.6,-4.2,0.0,NNW,3.2,Changping
2014-04-20,11,22.0,5.0,14.0,16.0,300.0,84.0,20.2,1007.7,-3.5,0.0,WNW,2.9,Changping
2014-04-20,12,22.0,5.0,14.0,16.0,300.0,84.0,20.8,1006.6,-3.0,0.0,WNW,4.7,Changping
2014-04-20,13,19.0,39.0,7.0,17.0,300.0,94.0,21.6,1005.6,-2.3,0.0,WNW,3.4,Changping
2014-04-20,14,27.0,17.0,8.0,17.0,300.0,96.0,21.5,1004.8,-3.1,0.0,WNW,3.1,Changping
2014-04-20,15,31.0,85.0,7.0,19.0,300.0,99.0,22.0,1004.2,-2.7,0.0,W,2.7,Changping
2014-04-20,16,34.0,102.0,7.0,25.0,300.0,95.0,22.3,1004.2,-3.2,0.0,WNW,2.1,Changping
2014-04-20,17,25.0,38.0,7.0,26.0,300.0,95.0,22.0,1003.7,-3.4,0.0,W,2.1,Changping
2014-04-20,18,62.0,76.0,7.0,31.0,300.0,87.0,20.7,1004.0,-3.8,0.0,W,2.1,Changping
2014-04-20,19,26.0,28.0,6.0,30.0,300.0,84.0,19.1,1004.9,-3.1,0.0,NW,1.0,Changping
2014-04-20,20,31.0,41.0,6.0,46.0,400.0,61.0,17.9,1006.2,1.4,0.0,E,2.0,Changping
2014-04-20,21,105.0,177.0,9.0,82.0,600.0,22.0,16.3,1006.4,1.6,0.0,E,0.9,Changping
2014-04-20,22,88.0,147.0,11.0,67.0,700.0,50.0,14.6,1006.8,0.4,0.0,SW,0.3,Changping
2014-04-20,23,86.0,125.0,9.0,57.0,600.0,56.0,12.7,1007.4,0.1,0.0,NNE,1.6,Changping
2014-04-21,0,86.0,125.0,9.0,57.0,600.0,56.0,11.9,1007.5,0.0,0.0,NNW,1.3,Changping
2014-04-21,1,90.0,115.0,8.0,85.0,1100.0,20.0,11.8,1007.3,-0.7,0.0,NNE,0.9,Changping
2014-04-21,2,109.0,109.0,8.0,81.0,1400.0,12.0,12.9,1007.6,-2.2,0.0,WSW,1.6,Changping
2014-04-21,3,46.0,46.0,5.0,42.0,600.0,42.0,10.6,1007.6,-1.2,0.0,NE,0.5,Changping
2014-04-21,4,46.0,46.0,5.0,42.0,600.0,42.0,9.7,1007.7,-1.1,0.0,N,0.7,Changping
2014-04-21,5,46.0,46.0,5.0,42.0,600.0,42.0,10.4,1008.2,-2.0,0.0,NNW,1.4,Changping
2014-04-21,6,46.0,46.0,5.0,42.0,600.0,42.0,14.0,1008.8,-2.0,0.0,NNE,0.8,Changping
2014-04-21,7,22.0,51.0,5.0,33.0,300.0,51.0,17.2,1008.7,-2.5,0.0,NNW,2.9,Changping
2014-04-21,8,38.0,51.0,14.0,41.0,400.0,42.0,20.2,1008.6,-4.2,0.0,NNW,1.9,Changping
2014-04-21,9,18.0,26.0,24.0,23.0,400.0,71.0,21.7,1008.7,-6.1,0.0,NE,3.6,Changping
2014-04-21,10,22.0,30.0,16.0,17.0,400.0,87.0,23.1,1008.1,-5.9,0.0,N,2.8,Changping
2014-04-21,11,11.0,29.0,13.0,17.0,300.0,96.0,23.9,1007.4,-4.3,0.0,NW,2.1,Changping
2014-04-21,12,102.0,19.0,16.0,15.0,300.0,102.0,24.8,1006.4,-3.6,0.0,WSW,3.9,Changping
2014-04-21,13,73.0,41.0,10.0,18.0,300.0,101.0,25.3,1005.3,-3.2,0.0,WSW,3.4,Changping
2014-04-21,14,73.0,25.0,5.0,16.0,200.0,107.0,25.8,1004.3,-4.7,0.0,WNW,4.8,Changping
2014-04-21,15,51.0,54.0,8.0,18.0,300.0,113.0,25.0,1003.9,-2.6,0.0,S,1.7,Changping
2014-04-21,16,40.0,75.0,9.0,27.0,300.0,122.0,24.4,1004.0,-2.3,0.0,SSE,2.7,Changping
2014-04-21,17,43.0,72.0,9.0,31.0,300.0,137.0,23.5,1004.1,-2.2,0.0,S,3.5,Changping
2014-04-21,18,48.0,69.0,9.0,30.0,300.0,130.0,22.0,1004.5,-1.4,0.0,SSE,2.0,Changping
2014-04-21,19,43.0,73.0,9.0,39.0,400.0,110.0,20.0,1005.2,-1.2,0.0,N,0.6,Changping
2014-04-21,20,70.0,76.0,11.0,48.0,400.0,89.0,18.2,1006.1,-1.1,0.0,NNE,0.8,Changping
2014-04-21,21,52.0,89.0,13.0,76.0,600.0,51.0,16.2,1006.4,-1.0,0.0,NW,1.3,Changping
2014-04-21,22,115.0,64.0,8.0,37.0,400.0,78.0,14.6,1006.5,-1.1,0.0,NNW,1.6,Changping
2014-04-21,23,55.0,65.0,8.0,40.0,400.0,71.0,13.7,1006.8,-3.1,0.0,WNW,1.5,Changping
2014-04-22,0,42.0,35.0,7.0,36.0,400.0,74.0,14.0,1007.2,-4.3,0.0,ENE,1.2,Changping
2014-04-22,1,44.0,72.0,8.0,71.0,500.0,32.0,12.2,1007.1,-4.0,0.0,NNE,0.8,Changping
2014-04-22,2,34.0,45.0,6.0,56.0,400.0,45.0,11.7,1007.0,-5.3,0.0,N,1.1,Changping
2014-04-22,3,30.0,5.0,4.0,22.0,300.0,81.0,10.8,1006.8,-4.5,0.0,NNW,1.7,Changping
2014-04-22,4,14.0,22.0,3.0,21.0,200.0,80.0,9.8,1006.6,-4.6,0.0,WNW,0.7,Changping
2014-04-22,5,27.0,31.0,4.0,23.0,200.0,75.0,10.8,1006.6,-3.7,0.0,NE,1.3,Changping
2014-04-22,6,35.0,73.0,8.0,64.0,600.0,28.0,12.4,1006.7,-2.3,0.0,WNW,0.9,Changping
2014-04-22,7,41.0,55.0,8.0,56.0,500.0,36.0,17.9,1006.7,-3.0,0.0,SSE,1.1,Changping
2014-04-22,8,73.0,116.0,12.0,74.0,800.0,19.0,20.6,1006.5,-3.9,0.0,S,1.2,Changping
2014-04-22,9,58.0,61.0,9.0,60.0,500.0,37.0,22.6,1006.3,-0.9,0.0,ESE,1.7,Changping
2014-04-22,10,74.0,140.0,9.0,71.0,600.0,37.0,24.0,1005.8,-2.6,0.0,SE,1.8,Changping
2014-04-22,11,58.0,88.0,7.0,44.0,400.0,75.0,24.9,1004.7,-4.5,0.0,SE,3.1,Changping
2014-04-22,12,40.0,21.0,5.0,25.0,300.0,119.0,26.0,1003.4,-3.6,0.0,SSE,2.2,Changping
2014-04-22,13,47.0,79.0,5.0,32.0,400.0,126.0,26.6,1002.2,-2.2,0.0,S,2.2,Changping
2014-04-22,14,45.0,72.0,6.0,38.0,400.0,134.0,26.8,1000.9,-0.3,0.0,S,3.6,Changping
2014-04-22,15,64.0,95.0,7.0,29.0,400.0,158.0,26.6,1000.0,0.3,0.0,SSE,3.8,Changping
2014-04-22,16,64.0,95.0,7.0,29.0,400.0,158.0,25.9,999.7,3.2,0.0,S,3.5,Changping
2014-04-22,17,77.0,148.0,9.0,24.0,400.0,176.0,24.8,999.7,4.0,0.0,S,4.4,Changping
2014-04-22,18,94.0,155.0,15.0,30.0,600.0,173.0,23.4,1000.0,4.3,0.0,SSE,2.4,Changping
2014-04-22,19,82.0,124.0,17.0,30.0,500.0,153.0,22.2,1000.8,3.3,0.0,S,1.3,Changping
2014-04-22,20,83.0,129.0,20.0,40.0,600.0,126.0,20.6,1001.6,1.9,0.0,S,0.8,Changping
2014-04-22,21,46.0,41.0,13.0,41.0,500.0,102.0,19.1,1001.6,2.4,0.0,E,1.2,Changping
2014-04-22,22,48.0,52.0,10.0,43.0,600.0,85.0,18.8,1001.7,3.4,0.0,NNE,1.1,Changping
2014-04-22,23,53.0,65.0,8.0,46.0,600.0,72.0,17.5,1001.9,3.7,0.0,NE,1.4,Changping
2014-04-23,0,62.0,88.0,10.0,36.0,600.0,87.0,16.2,1001.8,3.6,0.0,NW,0.8,Changping
2014-04-23,1,61.0,72.0,10.0,28.0,600.0,88.0,15.6,1001.6,4.0,0.0,ENE,1.0,Changping
2014-04-23,2,59.0,73.0,8.0,24.0,600.0,86.0,15.2,1001.4,4.3,0.0,ENE,0.6,Changping
2014-04-23,3,63.0,73.0,8.0,25.0,600.0,85.0,13.9,1001.6,4.2,0.0,N,1.4,Changping
2014-04-23,4,66.0,84.0,7.0,30.0,700.0,59.0,13.3,1001.9,4.4,0.0,NW,0.9,Changping
2014-04-23,5,74.0,83.0,7.0,30.0,600.0,59.0,13.2,1002.2,4.6,0.0,WNW,0.6,Changping
2014-04-23,6,66.0,68.0,8.0,29.0,600.0,72.0,14.3,1002.7,5.1,0.0,NW,0.6,Changping
2014-04-23,7,74.0,122.0,11.0,49.0,700.0,48.0,17.4,1002.9,8.3,0.0,ESE,1.9,Changping
2014-04-23,8,108.0,192.0,16.0,74.0,1000.0,18.0,18.7,1002.8,10.3,0.0,ESE,1.7,Changping
2014-04-23,9,149.0,272.0,19.0,56.0,900.0,43.0,19.7,1002.6,10.9,0.0,E,1.9,Changping
2014-04-23,10,162.0,182.0,27.0,51.0,1000.0,69.0,21.1,1002.1,11.4,0.0,E,2.3,Changping
2014-04-23,11,182.0,190.0,26.0,69.0,1000.0,71.0,22.7,1001.1,11.7,0.0,ESE,2.1,Changping
2014-04-23,12,202.0,216.0,26.0,67.0,1100.0,87.0,23.4,1000.3,11.4,0.0,ESE,2.7,Changping
2014-04-23,13,181.0,188.0,33.0,52.0,1200.0,126.0,24.0,999.5,12.0,0.0,SE,2.5,Changping
2014-04-23,14,176.0,197.0,32.0,53.0,1200.0,151.0,24.1,998.7,12.1,0.0,SSE,4.3,Changping
2014-04-23,15,188.0,209.0,32.0,41.0,1300.0,165.0,23.7,998.2,11.1,0.0,S,3.5,Changping
2014-04-23,16,197.0,181.0,33.0,39.0,1300.0,170.0,22.8,997.8,12.1,0.0,SE,3.4,Changping
2014-04-23,17,163.0,168.0,29.0,35.0,1200.0,167.0,23.0,998.2,11.7,0.0,ENE,1.6,Changping
2014-04-23,18,185.0,194.0,34.0,49.0,1200.0,145.0,20.8,1000.9,8.4,0.3,WNW,3.1,Changping
2014-04-23,19,135.0,135.0,26.0,44.0,1000.0,129.0,19.5,1000.5,8.8,1.2,NE,2.5,Changping
2014-04-23,20,135.0,34.0,26.0,44.0,1000.0,129.0,18.5,1001.5,9.8,0.0,E,0.8,Changping
2014-04-23,21,22.0,34.0,6.0,27.0,400.0,116.0,17.5,1001.7,10.4,0.0,NW,0.8,Changping
2014-04-23,22,31.0,31.0,5.0,23.0,400.0,104.0,18.5,1002.0,9.8,0.0,E,2.1,Changping
2014-04-23,23,34.0,34.0,4.0,36.0,500.0,87.0,18.5,1002.7,10.8,0.0,ESE,2.3,Changping
2014-04-24,0,32.0,77.0,4.0,34.0,500.0,90.0,18.1,1003.2,10.9,0.0,E,1.9,Changping
2014-04-24,1,48.0,77.0,5.0,42.0,500.0,83.0,17.6,1003.3,10.7,0.0,ESE,0.9,Changping
2014-04-24,2,80.0,113.0,6.0,47.0,700.0,81.0,17.0,1003.2,10.8,0.0,E,2.0,Changping
2014-04-24,3,88.0,104.0,8.0,45.0,700.0,82.0,16.2,1003.7,10.7,0.0,ENE,1.1,Changping
2014-04-24,4,98.0,105.0,8.0,39.0,700.0,86.0,16.1,1003.8,10.6,0.0,E,1.1,Changping
2014-04-24,5,87.0,91.0,7.0,37.0,700.0,79.0,16.0,1004.4,10.5,0.0,ENE,0.8,Changping
2014-04-24,6,101.0,101.0,6.0,40.0,700.0,67.0,16.7,1005.1,10.8,0.0,E,1.6,Changping
2014-04-24,7,105.0,105.0,6.0,42.0,800.0,63.0,17.1,1005.8,10.7,0.0,E,2.2,Changping
2014-04-24,8,93.0,105.0,7.0,51.0,800.0,56.0,17.5,1006.1,10.8,0.0,E,1.5,Changping
2014-04-24,9,125.0,126.0,10.0,59.0,900.0,50.0,18.2,1006.5,11.3,0.0,S,0.9,Changping
2014-04-24,10,116.0,129.0,14.0,63.0,1000.0,52.0,18.8,1006.6,11.4,0.0,ESE,1.4,Changping
2014-04-24,11,130.0,150.0,17.0,66.0,1000.0,55.0,19.8,1006.2,11.3,0.0,E,2.5,Changping
2014-04-24,12,151.0,159.0,19.0,63.0,1000.0,65.0,20.3,1006.0,11.2,0.0,SE,2.2,Changping
2014-04-24,13,137.0,146.0,20.0,64.0,1100.0,73.0,21.0,1005.1,11.3,0.0,ESE,2.2,Changping
2014-04-24,14,137.0,157.0,22.0,66.0,1100.0,77.0,22.5,1004.4,11.9,0.0,SE,1.8,Changping
2014-04-24,15,138.0,158.0,24.0,61.0,1100.0,90.0,23.0,1003.6,12.3,0.0,ESE,1.6,Changping
2014-04-24,16,167.0,204.0,27.0,59.0,1200.0,112.0,23.5,1003.6,12.8,0.0,SSE,2.9,Changping
2014-04-24,17,174.0,198.0,29.0,50.0,1200.0,140.0,23.1,1003.9,12.7,0.0,SE,3.4,Changping
2014-04-24,18,161.0,180.0,30.0,43.0,1300.0,154.0,22.7,1004.7,12.3,0.0,SSE,2.1,Changping
2014-04-24,19,170.0,179.0,32.0,38.0,1400.0,165.0,22.0,1005.6,12.3,0.0,ESE,0.7,Changping
2014-04-24,20,163.0,131.0,26.0,40.0,1100.0,158.0,20.9,1006.1,12.1,0.0,E,1.5,Changping
2014-04-24,21,130.0,131.0,19.0,44.0,1000.0,146.0,19.4,1006.7,12.2,0.0,E,1.1,Changping
2014-04-24,22,145.0,146.0,14.0,67.0,1200.0,102.0,20.1,1006.8,11.8,0.0,E,2.7,Changping
2014-04-24,23,132.0,151.0,12.0,83.0,1300.0,79.0,19.4,1006.9,9.8,0.0,ESE,3.1,Changping
2014-04-25,0,134.0,142.0,14.0,62.0,1200.0,92.0,19.1,1006.7,9.3,0.0,E,2.6,Changping
2014-04-25,1,149.0,143.0,20.0,73.0,1200.0,79.0,18.3,1006.9,9.1,0.0,NE,1.4,Changping
2014-04-25,2,131.0,143.0,33.0,64.0,1400.0,97.0,17.0,1006.8,9.9,0.0,ESE,0.7,Changping
2014-04-25,3,144.0,153.0,35.0,60.0,1300.0,100.0,15.7,1007.1,10.2,0.0,N,0.6,Changping
2014-04-25,4,152.0,135.0,28.0,60.0,1300.0,90.0,14.7,1007.5,10.3,0.0,NNW,0.2,Changping
2014-04-25,5,133.0,135.0,24.0,57.0,1300.0,82.0,14.5,1007.9,10.7,0.0,NNW,0.8,Changping
2014-04-25,6,176.0,189.0,17.0,130.0,1500.0,12.0,15.9,1008.2,10.9,0.0,N,0.6,Changping
2014-04-25,7,162.0,176.0,10.0,128.0,1600.0,7.0,17.3,1008.6,10.7,0.0,WNW,1.4,Changping
2014-04-25,8,195.0,196.0,12.0,114.0,1800.0,8.0,18.9,1008.9,8.8,0.0,ESE,0.9,Changping
2014-04-25,9,178.0,150.0,28.0,97.0,1400.0,33.0,20.7,1008.9,9.6,0.0,W,0.8,Changping
2014-04-25,10,147.0,150.0,38.0,74.0,1400.0,62.0,22.7,1008.5,9.8,0.0,SE,1.1,Changping
2014-04-25,11,175.0,182.0,41.0,66.0,1300.0,85.0,23.1,1007.9,10.5,0.0,E,1.5,Changping
2014-04-25,12,247.0,251.0,40.0,57.0,1400.0,114.0,23.5,1007.5,10.9,0.0,SSW,1.4,Changping
2014-04-25,13,208.0,251.0,37.0,52.0,1400.0,141.0,24.2,1006.9,10.1,0.0,WNW,2.1,Changping
2014-04-25,14,217.0,217.0,33.0,42.0,1200.0,188.0,24.0,1006.3,4.9,0.0,WNW,3.9,Changping
2014-04-25,15,174.0,174.0,30.0,43.0,1100.0,219.0,23.1,1006.3,5.0,0.0,WNW,3.9,Changping
2014-04-25,16,223.0,372.0,20.0,42.0,900.0,158.0,21.0,1006.5,4.5,0.0,WNW,3.7,Changping
2014-04-25,17,188.0,267.0,13.0,41.0,600.0,91.0,19.8,1006.8,4.7,0.0,WNW,4.2,Changping
2014-04-25,18,188.0,267.0,14.0,36.0,500.0,90.0,18.5,1007.4,4.6,0.0,WNW,5.1,Changping
2014-04-25,19,184.0,248.0,10.0,40.0,500.0,78.0,17.6,1008.4,5.5,0.0,WNW,1.9,Changping
2014-04-25,20,209.0,263.0,6.0,34.0,400.0,78.0,17.0,1009.8,6.8,0.0,W,3.5,Changping
2014-04-25,21,199.0,293.0,3.0,33.0,400.0,78.0,13.9,1011.2,9.5,0.7,W,2.9,Changping
2014-04-25,22,184.0,246.0,3.0,25.0,400.0,87.0,12.9,1010.9,10.6,2.3,W,1.5,Changping
2014-04-25,23,123.0,165.0,2.0,34.0,400.0,71.0,12.9,1010.2,9.9,0.9,N,1.1,Changping
2014-04-26,0,73.0,89.0,2.0,27.0,400.0,63.0,13.4,1010.4,7.4,0.0,NE,1.6,Changping
2014-04-26,1,63.0,63.0,2.0,26.0,400.0,51.0,13.1,1010.3,6.9,0.1,NNE,1.3,Changping
2014-04-26,2,32.0,32.0,2.0,20.0,500.0,50.0,13.4,1010.5,5.3,0.0,NNE,1.1,Changping
2014-04-26,3,29.0,29.0,5.0,28.0,600.0,39.0,13.0,1011.0,4.9,0.0,NNE,1.0,Changping
2014-04-26,4,38.0,38.0,8.0,27.0,500.0,42.0,12.5,1011.1,5.2,0.0,NNW,0.8,Changping
2014-04-26,5,46.0,38.0,14.0,30.0,500.0,35.0,12.3,1011.6,4.0,0.0,NNE,1.6,Changping
2014-04-26,6,38.0,38.0,13.0,31.0,500.0,36.0,12.2,1012.2,4.2,0.0,ENE,1.4,Changping
2014-04-26,7,44.0,54.0,10.0,31.0,500.0,33.0,15.5,1012.5,1.6,0.0,NNW,3.2,Changping
2014-04-26,8,53.0,54.0,12.0,33.0,500.0,31.0,17.1,1012.6,0.7,0.0,NNW,1.7,Changping
2014-04-26,9,58.0,80.0,19.0,32.0,500.0,32.0,18.5,1012.5,-1.4,0.0,NNW,2.4,Changping
2014-04-26,10,387.0,387.0,12.0,21.0,400.0,50.0,19.3,1012.1,-1.2,0.0,W,2.2,Changping
2014-04-26,11,387.0,387.0,8.0,20.0,300.0,56.0,20.6,1011.6,-1.3,0.0,NNW,4.0,Changping
2014-04-26,12,202.0,202.0,11.0,21.0,400.0,61.0,21.5,1011.2,-3.1,0.0,N,1.8,Changping
2014-04-26,13,154.0,154.0,12.0,22.0,400.0,66.0,22.6,1010.4,-3.7,0.0,NE,3.8,Changping
2014-04-26,14,132.0,132.0,6.0,18.0,300.0,80.0,23.5,1009.8,-3.0,0.0,NNW,4.5,Changping
2014-04-26,15,113.0,113.0,8.0,21.0,300.0,83.0,24.0,1009.1,-3.4,0.0,NW,2.6,Changping
2014-04-26,16,118.0,118.0,8.0,20.0,300.0,92.0,23.8,1009.1,-2.7,0.0,NNW,2.2,Changping
2014-04-26,17,117.41538461538461,118.52307692307693,8.184615384615384,20.96923076923077,309.2307692307692,91.23076923076923,22.9,1009.2,-0.6,0.0,NE,1.9,Changping
2014-04-26,18,116.83076923076923,119.04615384615384,8.36923076923077,21.93846153846154,318.46153846153845,90.46153846153847,20.0,1009.7,6.7,0.0,SSE,1.4,Changping
2014-04-26,19,116.24615384615385,119.56923076923077,8.553846153846154,22.907692307692308,327.6923076923077,89.6923076923077,18.9,1010.6,7.3,0.0,SE,1.6,Changping
2014-04-26,20,115.66153846153846,120.0923076923077,8.73846153846154,23.876923076923077,336.9230769230769,88.92307692307692,17.7,1011.4,8.0,0.0,ESE,1.8,Changping
2014-04-26,21,115.07692307692308,120.61538461538461,8.923076923076923,24.846153846153847,346.15384615384613,88.15384615384616,16.5,1012.0,7.9,0.0,E,2.9,Changping
2014-04-26,22,114.49230769230769,121.13846153846154,9.107692307692307,25.815384615384616,355.38461538461536,87.38461538461539,15.7,1012.3,7.5,0.0,E,1.9,Changping
2014-04-26,23,113.9076923076923,121.66153846153846,9.292307692307693,26.784615384615385,364.61538461538464,86.61538461538461,13.8,1012.4,7.1,0.0,NNW,1.1,Changping
2014-04-27,0,113.32307692307693,122.18461538461538,9.476923076923077,27.753846153846155,373.8461538461538,85.84615384615384,13.0,1012.4,7.0,0.0,N,1.2,Changping
2014-04-27,1,112.73846153846154,122.70769230769231,9.661538461538461,28.723076923076924,383.0769230769231,85.07692307692308,12.2,1012.0,6.9,0.0,NNW,1.6,Changping
2014-04-27,2,112.15384615384616,123.23076923076923,9.846153846153847,29.692307692307693,392.30769230769226,84.3076923076923,11.6,1011.7,6.7,0.0,NNW,1.5,Changping
2014-04-27,3,111.56923076923077,123.75384615384615,10.03076923076923,30.661538461538463,401.53846153846155,83.53846153846153,11.4,1011.5,6.3,0.0,NNE,0.6,Changping
2014-04-27,4,110.98461538461538,124.27692307692308,10.215384615384615,31.630769230769232,410.7692307692308,82.76923076923077,10.3,1011.4,6.1,0.0,NNW,0.8,Changping
2014-04-27,5,110.4,124.8,10.4,32.6,420.0,82.0,9.7,1011.8,6.0,0.0,NW,1.1,Changping
2014-04-27,6,109.81538461538462,125.32307692307693,10.584615384615384,33.56923076923077,429.2307692307692,81.23076923076923,13.6,1012.1,2.8,0.0,NW,1.2,Changping
2014-04-27,7,109.23076923076923,125.84615384615384,10.76923076923077,34.53846153846154,438.46153846153845,80.46153846153847,18.6,1012.4,-3.0,0.0,N,2.7,Changping
2014-04-27,8,108.64615384615385,126.36923076923077,10.953846153846154,35.50769230769231,447.6923076923077,79.6923076923077,20.8,1012.4,-3.0,0.0,N,3.5,Changping
2014-04-27,9,108.06153846153846,126.8923076923077,11.138461538461538,36.47692307692307,456.9230769230769,78.92307692307692,23.5,1012.5,-3.8,0.0,NNW,2.3,Changping
2014-04-27,10,107.47692307692307,127.41538461538461,11.323076923076924,37.44615384615385,466.15384615384613,78.15384615384616,22.1,1012.3,3.7,0.0,ESE,2.2,Changping
2014-04-27,11,106.8923076923077,127.93846153846154,11.507692307692308,38.41538461538461,475.38461538461536,77.38461538461539,23.4,1011.5,-0.9,0.0,SSE,2.0,Changping
2014-04-27,12,106.3076923076923,128.46153846153845,11.692307692307693,39.38461538461539,484.6153846153846,76.61538461538461,24.2,1010.7,-3.2,0.0,ESE,3.3,Changping
2014-04-27,13,105.72307692307692,128.98461538461538,11.876923076923077,40.35384615384615,493.8461538461538,75.84615384615384,24.0,1009.8,-2.6,0.0,SE,3.1,Changping
2014-04-27,14,105.13846153846154,129.5076923076923,12.061538461538461,41.323076923076925,503.0769230769231,75.07692307692308,24.7,1009.0,-2.0,0.0,ESE,2.9,Changping
2014-04-27,15,104.55384615384615,130.03076923076924,12.246153846153845,42.29230769230769,512.3076923076923,74.3076923076923,24.0,1008.6,-1.8,0.0,SE,2.7,Changping
2014-04-27,16,103.96923076923076,130.55384615384617,12.430769230769231,43.261538461538464,521.5384615384615,73.53846153846153,23.8,1008.8,-2.0,0.0,ESE,3.0,Changping
2014-04-27,17,103.38461538461539,131.07692307692307,12.615384615384617,44.230769230769226,530.7692307692307,72.76923076923077,23.2,1008.9,-3.2,0.0,SSE,2.1,Changping
2014-04-27,18,102.8,131.6,12.8,45.2,540.0,72.0,21.5,1009.6,3.2,0.0,S,2.0,Changping
2014-04-27,19,102.21538461538461,132.12307692307692,12.984615384615385,46.169230769230765,549.2307692307692,71.23076923076923,20.4,1010.4,3.6,0.0,SSE,1.8,Changping
2014-04-27,20,101.63076923076923,132.64615384615385,13.169230769230769,47.13846153846154,558.4615384615385,70.46153846153845,19.9,1011.1,4.0,0.0,ESE,1.9,Changping
2014-04-27,21,101.04615384615384,133.16923076923078,13.353846153846154,48.107692307692304,567.6923076923076,69.6923076923077,18.9,1011.6,7.0,0.0,ESE,1.7,Changping
2014-04-27,22,100.46153846153845,133.69230769230768,13.538461538461538,49.07692307692308,576.9230769230769,68.92307692307692,17.9,1012.2,8.5,0.0,E,0.9,Changping
2014-04-27,23,99.87692307692308,134.2153846153846,13.723076923076924,50.04615384615384,586.1538461538462,68.15384615384616,17.4,1012.7,7.4,0.0,E,2.2,Changping
2014-04-28,0,99.29230769230769,134.73846153846154,13.907692307692308,51.01538461538462,595.3846153846154,67.38461538461539,15.9,1012.9,8.1,0.0,E,3.4,Changping
2014-04-28,1,98.7076923076923,135.26153846153846,14.092307692307692,51.98461538461538,604.6153846153845,66.61538461538461,15.0,1012.8,7.5,0.0,N,0.9,Changping
2014-04-28,2,98.12307692307692,135.7846153846154,14.276923076923078,52.95384615384615,613.8461538461538,65.84615384615384,14.4,1012.7,7.0,0.0,N,1.2,Changping
2014-04-28,3,97.53846153846153,136.30769230769232,14.461538461538462,53.92307692307692,623.0769230769231,65.07692307692308,12.9,1012.6,6.9,0.0,NNW,0.7,Changping
2014-04-28,4,96.95384615384616,136.83076923076922,14.646153846153847,54.89230769230769,632.3076923076923,64.3076923076923,12.3,1012.6,7.0,0.0,NNW,1.2,Changping
2014-04-28,5,96.36923076923077,137.35384615384615,14.830769230769231,55.86153846153846,641.5384615384614,63.53846153846153,12.2,1012.9,6.9,0.0,NNW,1.2,Changping
2014-04-28,6,95.78461538461538,137.87692307692308,15.015384615384615,56.83076923076923,650.7692307692307,62.76923076923077,13.1,1013.0,7.3,0.0,NW,1.3,Changping
2014-04-28,7,95.2,138.4,15.2,57.8,660.0,62.0,15.7,1012.9,8.2,0.0,NW,1.2,Changping
2014-04-28,8,94.61538461538461,138.92307692307693,15.384615384615385,58.76923076923077,669.2307692307692,61.230769230769226,18.3,1012.5,8.3,0.0,SSW,1.1,Changping
2014-04-28,9,94.03076923076924,139.44615384615383,15.56923076923077,59.738461538461536,678.4615384615385,60.46153846153846,20.8,1011.9,7.8,0.0,SW,2.1,Changping
2014-04-28,10,93.44615384615385,139.96923076923076,15.753846153846155,60.707692307692305,687.6923076923076,59.69230769230769,23.1,1011.3,4.1,0.0,SSW,1.6,Changping
2014-04-28,11,92.86153846153846,140.4923076923077,15.938461538461539,61.676923076923075,696.9230769230769,58.92307692307692,24.5,1010.4,-1.4,0.0,S,2.7,Changping
2014-04-28,12,92.27692307692308,141.01538461538462,16.123076923076923,62.646153846153844,706.1538461538462,58.15384615384615,24.9,1009.4,-1.1,0.0,SSE,3.2,Changping
2014-04-28,13,91.6923076923077,141.53846153846155,16.307692307692307,63.61538461538461,715.3846153846154,57.38461538461538,25.5,1008.3,0.2,0.0,S,1.6,Changping
2014-04-28,14,91.1076923076923,142.06153846153848,16.49230769230769,64.58461538461538,724.6153846153845,56.61538461538461,25.5,1007.2,-0.6,0.0,S,1.9,Changping
2014-04-28,15,90.52307692307693,142.58461538461538,16.676923076923078,65.55384615384615,733.8461538461538,55.84615384615385,25.7,1006.3,-0.4,0.0,SSE,1.9,Changping
2014-04-28,16,89.93846153846154,143.1076923076923,16.861538461538462,66.52307692307693,743.0769230769231,55.07692307692307,25.3,1005.8,-0.7,0.0,E,2.3,Changping
2014-04-28,17,89.35384615384615,143.63076923076923,17.046153846153846,67.49230769230769,752.3076923076923,54.30769230769231,24.7,1005.5,-0.5,0.0,SE,2.5,Changping
2014-04-28,18,88.76923076923077,144.15384615384616,17.230769230769234,68.46153846153845,761.5384615384614,53.53846153846153,23.1,1005.8,1.4,0.0,S,2.2,Changping
2014-04-28,19,88.18461538461538,144.6769230769231,17.415384615384617,69.43076923076923,770.7692307692307,52.76923076923077,21.6,1006.2,2.8,0.0,SE,1.9,Changping
2014-04-28,20,87.6,145.2,17.6,70.4,780.0,52.0,20.5,1006.8,4.1,0.0,SE,0.5,Changping
2014-04-28,21,87.01538461538462,145.72307692307692,17.784615384615385,71.36923076923077,789.2307692307692,51.230769230769226,18.4,1006.9,3.4,0.0,NE,1.4,Changping
2014-04-28,22,86.43076923076923,146.24615384615385,17.96923076923077,72.33846153846153,798.4615384615383,50.46153846153846,17.7,1007.0,3.2,0.0,ENE,1.3,Changping
